,dof_1,dof_2,dof_3,dof_4,dof_5,dof_6,dof_7,dof_8,dof_9,dof_10
base_value_1.42,0.2333098983039229,0.49150453447677545,0.7007205861835581,0.8406123971003353,0.9220501769495586,0.9645952814854531,0.9849329338298549,0.9939496391996834,0.9976942547539418,0.9991621226873543
base_value_1.43,0.23167107313795077,0.48905216688747055,0.6983843374456171,0.8388643911016976,0.9209400157035745,0.9639723044236126,0.9846164102431663,0.9938016221590965,0.9976297933380637,0.9991357463539922
base_value_1.44,0.23004611659471141,0.48661203541476516,0.6960516032039654,0.8371129012597341,0.9198237456333793,0.9633437052855333,0.9842959115194049,0.9936512212581141,0.9975640643342275,0.9991087571475344
base_value_1.45,0.22843487218643077,0.4841840790064136,0.6937224347288546,0.8353580058568033,0.918701414883088,0.9627094949357012,0.9839714271327155,0.9934984203666072,0.9974970542066821,0.9990811461912888
base_value_1.46,0.2268371859440922,0.4817682369147901,0.6913968822602368,0.8335997824808132,0.9175730716098334,0.9620696845732486,0.9836429468500116,0.9933432034899745,0.9974287494354259,0.9990529045727101
base_value_1.47,0.22525290636065298,0.47936444869537087,0.6890749950253314,0.8318383080302023,0.9164387639786051,0.9614242857268316,0.983310460729568,0.993185554770123,0.9973591365175853,0.9990240233442576
base_value_1.48,0.22368188433593172,0.4769726542052204,0.686756821255825,0.830073658718889,0.9152985401571998,0.9607733102495586,0.9829739591195916,0.9930254584864185,0.9972882019687799,0.9989944935242527
base_value_1.49,0.22212397312311305,0.4745927936014871,0.6844424082047122,0.8283059100811867,0.9141524483112824,0.9601167703139679,0.9826334326567785,0.9928628990566056,0.9972159323244726,0.9989643060977383
base_value_1.5,0.22057902827680986,0.47222480733990546,0.6821318021627899,0.8265351369766896,0.9130005365995546,0.9594546784070557,0.9822888722648502,0.9926978610376995,0.9971423141413069,0.9989334520173371
base_value_1.51,0.2190469076026269,0.4698686361733082,0.6798250484748165,0.8247614135951244,0.9118428531690298,0.9587870473253522,0.9819402691530758,0.9925303291268468,0.9970673339984295,0.9989019222041098
base_value_1.52,0.21752747110817106,0.4675242211501407,0.67752219155534,0.8229848134611719,0.9106794461504101,0.9581138901700473,0.9815876148147772,0.9923602881621593,0.9969909784987991,0.9988697075484151
base_value_1.53,0.21602058095545895,0.4651915036129888,0.6752232749042054,0.8212054094392558,0.9095103636535657,0.957435220342164,0.9812309010258189,0.9921877231235182,0.9969132342704807,0.998836798910767
base_value_1.54,0.21452610141467143,0.4628704251971103,0.6729283411217541,0.8194232737383016,0.9083356537631129,0.9567510515377801,0.9808701198430835,0.992012619133351,0.9968340879679269,0.9988031871226942
base_value_1.55,0.21304389881921004,0.4605609278289742,0.6706374319237167,0.8176384779164637,0.9071553645340892,0.9560613977432968,0.9805052636029321,0.991834961457381,0.9967535262732441,0.9987688629875969
base_value_1.56,0.21157384152200653,0.45826295372480763,0.668350588155812,0.815851092885822,0.9059695439877236,0.9553662732307556,0.9801363249196527,0.9916547355053481,0.9966715358974452,0.9987338172816042
base_value_1.57,0.21011579985304618,0.45597644538915183,0.6660678498080581,0.8140611889170469,0.9047782401073007,0.9546656925532003,0.9797632966838935,0.9914719268317052,0.9965881035816885,0.9986980407544308
base_value_1.58,0.20866964607805982,0.4537013456134208,0.6637892560288023,0.8122688356440355,0.9035815008341153,0.9539596705400869,0.9793861720610849,0.9912865211362856,0.9965032160985017,0.9986615241302323
base_value_1.59,0.20723525435835,0.45143759747447265,0.6615148451384785,0.8104741020685163,0.9023793740635165,0.9532482222927382,0.9790049444898491,0.991098504264946,0.9964168602529928,0.9986242581084596
base_value_1.6,0.2058125007117042,0.4491851443331836,0.6592446546430981,0.8086770565646232,0.9011719076410405,0.9525313631798451,0.9786196076803979,0.990907862210183,0.9963290228840467,0.9985862333647124
base_value_1.61,0.20440126297437045,0.44694392983303166,0.6569787212474814,0.8068777668834418,0.8999591493586285,0.951809108833012,0.9782301556129197,0.9907145811117247,0.9962396908655077,0.9985474405515916
base_value_1.62,0.2030014207640477,0.44471389789868554,0.6547170808682348,0.8050763001575242,0.8987411469509289,0.9510814751423478,0.9778365825359557,0.990518647257096,0.9961488511073476,0.9985078702995496
base_value_1.63,0.20161285544386665,0.4424949927346037,0.6524597686464826,0.8032727229053738,0.8975179480916821,0.9503484782521013,0.9774388829647662,0.9903200470821609,0.9960564905568212,0.9984675132177399
base_value_1.64,0.20023545008732468,0.4402871588236361,0.6502068189603571,0.8014671010359028,0.8962896003901869,0.9496101345563404,0.9770370516796869,0.9901187671716394,0.9959625961996063,0.998426359894865
base_value_1.65,0.19886908944414117,0.43809034092563726,0.6479582654372535,0.799659499852859,0.8950561513878458,0.9488664606946746,0.9766310837244758,0.9899147942595999,0.9958671550609303,0.9983844009000219
base_value_1.66,0.19751365990700787,0.43590448407608196,0.6457141409658558,0.7978499840592232,0.8938176485547871,0.9481174735480224,0.9762209744046523,0.9897081152299296,0.995770154206684,0.9983416267835469
base_value_1.67,0.19616904947920444,0.4337295335846917,0.6434744777079389,0.7960386177615799,0.8925741392865657,0.94736319023442,0.9758067192858267,0.9894987171167801,0.9956715807445197,0.9982980280778572
base_value_1.68,0.19483514774305,0.4315654350340653,0.6412393071099538,0.7942254644744565,0.8913256709009362,0.946603628104873,0.9753883141920227,0.9892865871049896,0.9955714218249366,0.9982535952982914
base_value_1.69,0.1935118458291598,0.4294121342783187,0.639008659914396,0.7924105871246365,0.8900722906347006,0.9458388047392515,0.9749657552039913,0.9890717125304846,0.9954696646423525,0.998208318943948
base_value_1.7,0.19219903638649327,0.4272695774417281,0.6367825661709705,0.7905940480554429,0.8888140456406287,0.9450687379422262,0.9745390386575192,0.988854080880657,0.9953662964361613,0.9981621894985205
base_value_1.71,0.19089661355315668,0.4251377109173847,0.6345610552475485,0.7887759090309943,0.8875509829844465,0.9442934457392456,0.9741081611417285,0.9886336797947194,0.9952613044917761,0.9981151974311315
base_value_1.72,0.1896044729279427,0.4230164813658509,0.6323441558409302,0.7869562312404325,0.886283149641897,0.9435129463725553,0.9736731194973717,0.9884104970640406,0.9951546761416603,0.9980673331971631
base_value_1.73,0.18832251154258162,0.420905835713827,0.6301318959874114,0.7851350753021228,0.8850105924958664,0.9427272582972587,0.9732339108151196,0.988184520632457,0.995046398766344,0.9980185872390863
base_value_1.74,0.1870506278346864,0.41880572115282355,0.6279243030731598,0.7833125012678261,0.8837333583335785,0.9419364001774162,0.9727905324338442,0.9879557385965649,0.9949364597954263,0.9979689499872861
base_value_1.75,0.1857887216213594,0.41671608513783953,0.6257214038444077,0.7814885686268449,0.8824514938438525,0.9411403908821868,0.972342981938896,0.9877241392059911,0.9948248467085649,0.9979184118608853
base_value_1.76,0.18453669407345752,0.41463687538604765,0.6235232244174647,0.7796633363101393,0.8811650456144275,0.9403392494820084,0.9718912571603767,0.9874897108636427,0.9947115470364516,0.9978669632685642
base_value_1.77,0.1832944476904813,0.4125680398754865,0.6213297902885506,0.7778368626944199,0.8798740601293479,0.9395329952448178,0.9714353561714069,0.9872524421259378,0.9945965483617751,0.9978145946093789
base_value_1.78,0.18206188627607012,0.41050952684375885,0.6191411263434579,0.7760092056062093,0.8785785837664105,0.9387216476323101,0.9709752772863895,0.987012321703015,0.9944798383201692,0.9977612962735751
base_value_1.79,0.18083891491409942,0.4084612847867365,0.616957256867045,0.7741804223258815,0.8772786627946736,0.937905226296237,0.9705110190592705,0.9867693384589248,0.9943614046011484,0.9977070586433999
base_value_1.8,0.17962543994534175,0.4064232624572719,0.6147782055525632,0.7723505695916704,0.8759743433720238,0.937083751074743,0.9700425802817936,0.9865234814117995,0.9942412349490298,0.99765187209391
base_value_1.81,0.17842136894469152,0.40439540886391523,0.6126039955108231,0.7705197036036547,0.8746656715428025,0.9362572419887407,0.9695699599817545,0.9862747397340065,0.994119317163842,0.9975957269937767
base_value_1.82,0.17722661069892431,0.4023776732696398,0.6104346492792032,0.7686878800277155,0.873352693235488,0.9354257192383242,0.96909315742125,0.986023102752281,0.9939956391022204,0.9975386137060878
base_value_1.83,0.17604107518498835,0.4003700051905714,0.6082701888305007,0.7668551539994681,0.8720354542604353,0.9345892031992182,0.9686121720949251,0.9857685599478415,0.9938701886782894,0.9974805225891455
base_value_1.84,0.17486467354879776,0.3983723543947263,0.6061106355816379,0.7650215801281676,0.8707140003076703,0.9337477144192671,0.9681270037282185,0.9855111009564859,0.9937429538645314,0.9974214439972624
base_value_1.85,0.1736973180845236,0.3963846709007526,0.6039560104022126,0.7631872125005885,0.8693883769447377,0.9329012736149583,0.9676376522756044,0.9852507155686705,0.9936139226926431,0.9973613682815516
base_value_1.86,0.17253892221436784,0.39440690497668207,0.6018063336229098,0.7613521046848797,0.8680586296146025,0.9320499016679847,0.9671441179188339,0.9849873937295719,0.9934830832543782,0.9973002857907154
base_value_1.87,0.1713894004687967,0.3924390071386844,0.5996616250437683,0.7595163097343927,0.8667248036336033,0.9311936196218412,0.9666464010651742,0.9847211255391296,0.9933504237023772,0.9972381868718289
base_value_1.88,0.1702486684672344,0.3904809281498296,0.5975219039423103,0.757679880191486,0.8653869441894568,0.9303324486784592,0.9661445023456464,0.9844519012520736,0.9932159322509851,0.9971750618711206
base_value_1.89,0.16911664289919215,0.3885326190188554,0.5953871890815341,0.7558428680913025,0.8640450963393127,0.9294664101948753,0.9656384226132626,0.9841797112779339,0.9930795971770545,0.9971109011347493
base_value_1.9,0.1679932415058275,0.3865940309989423,0.5932574987177748,0.7540053249655242,0.8626993050078572,0.9285955256799363,0.9651281629412619,0.983904546181034,0.9929414068207378,0.9970456950095761
base_value_1.91,0.16687838306191838,0.3846651155864941,0.5911328506084335,0.7521673018460995,0.8613496149854656,0.9277198167910391,0.9646137246213463,0.9836263966804674,0.9928013495862654,0.9969794338439337
base_value_1.92,0.16577198735823928,0.3827458245199228,0.5890132620195809,0.7503288492689482,0.8599960709264021,0.9268393053309051,0.9640951091619157,0.983345253650059,0.9926594139427117,0.9969121079883912
base_value_1.93,0.16467397518433646,0.38083610977844307,0.5868987497334341,0.7484900172776401,0.8586387173470658,0.9259540132443895,0.9635723182863033,0.98306110811831,0.9925155884247484,0.9968437077965148
base_value_1.94,0.16358426831167716,0.37893592358086925,0.5847893300557128,0.746650855427051,0.8572775986242829,0.9250639626153246,0.9630453539310109,0.9827739512683276,0.992369861633385,0.9967742236256237
base_value_1.95,0.16250278947717667,0.3770452183844215,0.5826850188228732,0.7448114127869931,0.8559127589936444,0.9241691756633975,0.9625142182439451,0.9824837744377386,0.9922222222366974,0.9967036458375442
base_value_1.96,0.161429462367083,0.3751639468835334,0.5805858314092287,0.7429717379458212,0.8545442425478859,0.9232696747410601,0.9619789135826533,0.9821905691185893,0.9920726589705434,0.9966319647993562
base_value_1.97,0.16036421160121583,0.37329206200867204,0.5784917827339502,0.741131879014016,0.8531720932353132,0.9223654823304747,0.9614394425125611,0.9818943269572292,0.9919211606392658,0.9965591708841384
base_value_1.98,0.1593069627175423,0.37142951692515735,0.5764028872679583,0.7392918836277445,0.851796354858269,0.9214566210404899,0.9608958078052108,0.9815950397541815,0.9917677161163845,0.9964852544717071
base_value_1.99,0.1582576421570956,0.36957626503199204,0.5743191590407026,0.7374517989523923,0.850417071071641,0.9205431136036522,0.9603480124365005,0.9812926994639973,0.991612314345274,0.9964102059493524
base_value_2.0,0.15721617724920156,0.3677322599606949,0.5722406116468333,0.7356116716860799,0.8490342853814126,0.9196249828732471,0.9597960595849256,0.9809872981950982,0.9914549443398314,0.9963340157125681
base_value_2.01,0.1561824961970476,0.3658974555741402,0.5701672582527664,0.7337715480631468,0.8476480411432517,0.9187022518203755,0.9592399526298214,0.9806788282096028,0.99129559518513,0.9962566741657786
base_value_2.02,0.15515652806351887,0.3640718059654049,0.5680991116031455,0.7319314738576208,0.8462583815611415,0.9177749435310593,0.9586796951496073,0.9803672819231404,0.9911342560380627,0.9961781717230608
base_value_2.03,0.154138202757369,0.3622552654566187,0.5660361840272006,0.7300914943866585,0.8448653496860474,0.9168430812033804,0.958115290920033,0.9800526519046519,0.9909709161279718,0.9960984988088611
base_value_2.04,0.1531274510196654,0.360447788597821,0.5639784874450076,0.728251654513965,0.843468988414625,0.9159066881446506,0.9575467439124281,0.9797349308761764,0.9908055647572687,0.9960176458587084
base_value_2.05,0.15212420441052044,0.3586493301658251,0.5619260333736484,0.7264119986531912,0.8420693404879622,0.9149657877686124,0.9569740582919525,0.9794141117126255,0.9906381913020393,0.9959356033199217
base_value_2.06,0.15112839529609934,0.3568598451630861,0.5598788329332784,0.7245725707713078,0.8406664484903617,0.9140204035926704,0.95639723841585,0.9790901874415446,0.990468785212641,0.9958523616523139
base_value_2.07,0.1501399568358952,0.35507928881657347,0.5578368968530938,0.722733414391957,0.839260354848156,0.9130705592351553,0.9558162888317052,0.9787631512428618,0.9902973360142849,0.9957679113288903
base_value_2.08,0.1491588229702695,0.35330761657665377,0.5558002354772107,0.7208945725987821,0.8378511018285613,0.9121162784126147,0.9552312142757019,0.9784329964486244,0.9901238333076079,0.995682242836542
base_value_2.09,0.14818492840824338,0.35154478411597356,0.5537688587704528,0.7190560880387349,0.8364387315385631,0.9111575849371372,0.954642019670886,0.9780997165427229,0.9899482667692332,0.9955953466767357
base_value_2.1,0.1472182086155419,0.3497907473283518,0.5517427763240472,0.7172180029253599,0.8350232859238381,0.9101945027137045,0.9540487101254309,0.9777633051606038,0.9897706261523195,0.9955072133661972
base_value_2.11,0.14625859980287814,0.3480454623276752,0.5497219973612371,0.7153803590420583,0.8336048067677095,0.9092270557375738,0.9534512909309061,0.9774237560889706,0.9895909012870978,0.9954178334375909
base_value_2.12,0.14530603891447424,0.3463088854468017,0.5477065307428044,0.7135431977453304,0.8321833356901337,0.9082552680916893,0.9528497675605494,0.9770810632654723,0.989409082081398,0.9953271974401947
base_value_2.13,0.14436046361681432,0.3445809732364652,0.5456963849725105,0.7117065599679934,0.8307589141467214,0.9072791639441226,0.9522441456675437,0.976735220778382,0.9892251585211639,0.9952352959405686
base_value_2.14,0.14342181228761886,0.34286168246419235,0.5436915682024535,0.7098704862223815,0.8293315834277896,0.9062987675455417,0.9516344310832956,0.9763862228662639,0.9890391206709568,0.9951421195232198
base_value_2.15,0.1424900240050424,0.34115097011321716,0.5416920882383458,0.7080350166035216,0.8279013846574443,0.9053141032267096,0.9510206298157201,0.9760340639176284,0.9888509586744483,0.9950476587912622
base_value_2.16,0.14156503853708147,0.339448793381407,0.5396979525447081,0.7062001907922907,0.8264683587926953,0.9043251953960095,0.9504027480475278,0.9756787384705782,0.9886606627549019,0.9949519043670703
base_value_2.17,0.14064679633119292,0.3377551096801906,0.5377091682499904,0.704366048058549,0.8250325466226,0.9033320685369997,0.9497807921345173,0.9753202412124428,0.9884682232156441,0.9948548468929289
base_value_2.18,0.13973523850411507,0.3360698766334934,0.5357257421516124,0.7025326272642536,0.8235939887674368,0.9023347472059945,0.9491547686038709,0.9749585669794031,0.9882736304405236,0.9947564770316778
base_value_2.19,0.13883030683188657,0.33439305207667624,0.5337476807209287,0.7006999668665526,0.8221527256779091,0.9013332560296752,0.9485246841524563,0.9745937107561056,0.9880768748943614,0.9946567854673504
